restaurant_id,restaurant_name,city,opening_hours
4277,Royal Biryani Place,Pune,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4278,Cafe Masala Lounge,Delhi,10:00 AM - 10:00 PM
4279,The Table Express,Kolkata,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4280,Old Darbar,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4281,New Table Place,Delhi,10:00 AM - 11:00 PM
4282,Heritage Biryani & Co.,Chennai,24 Hours
4283,Modern Thali Point,Delhi,6:00 PM - 3:00 AM
4284,Little Masala,Delhi,8:00 AM - 10:00 PM
4285,Desi Zaika Hub,Delhi,6:00 PM - 3:00 AM
4286,Fusion Chowk Junction,Ahmedabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4287,Urban Curry & Co.,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4288,Restaurant Chowk Place,Bengaluru,8:00 AM - 10:00 PM
4289,Old Tandoor Junction,Delhi,7:00 AM - 10:00 PM
4290,Hotel Rasoi Lounge,Hyderabad,9:00 AM - 11:00 PM
4291,Spice Mahal Hub,Kolkata,11:30 AM - 11:45 PM
4292,Spice Grill,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4293,Classic Corner Express,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4294,Desi Palace Point,Delhi,12:00 PM - 12:00 AM
4295,Grand Kitchen,Chennai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4296,The Dosa Express,Delhi,10:00 AM - 10:00 PM
4297,Urban Garden Bar & Kitchen,Bengaluru,11:30 AM - 11:45 PM
4298,Restaurant Dhaba Place,Bengaluru,8:00 AM - 10:00 PM
4299,Fusion Annapoorna Point,Kolkata,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4300,Hotel Mahal Express,Mumbai,10:00 AM - 11:00 PM
4301,Modern Flame Point,Mumbai,6:00 PM - 3:00 AM
4302,Desi Masala Express,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4303,Little Kitchen Junction,Mumbai,7:00 AM - 10:00 PM
4304,Golden Biryani Point,Pune,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4305,Urban Corner Express,Kolkata,8:00 AM - 11:00 PM
4306,Silver Flame,Delhi,7:00 AM - 10:00 PM
4307,Silver Biryani Lounge,Bengaluru,8:00 AM - 11:00 PM
4308,Royal Rasoi Junction,Bengaluru,11:30 AM - 11:45 PM
4309,Big Bazaar Place,Jaipur,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4310,Heritage Thali,Bengaluru,11:00 AM - 11:00 PM
4311,New Corner Express,Bengaluru,9:00 AM - 11:00 PM
4312,Desi Bites Cafe,Hyderabad,7:00 AM - 10:00 PM
4313,Fusion Rasoi Cafe,Bengaluru,9:00 AM - 12:00 AM
4314,Urban Bites Lounge,Kolkata,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4315,Restaurant Annapoorna Place,Pune,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4316,Big Dhaba Lounge,Mumbai,7:00 AM - 10:00 PM
4317,The Chowk Cafe,Delhi,10:00 AM - 11:00 PM
4318,Spice Kitchen Bar & Kitchen,Delhi,10:00 AM - 10:00 PM
4319,Urban Kabab Hub,Hyderabad,8:00 AM - 10:00 PM
4320,Cafe Garden Lounge,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4321,Grand Garden Lounge,Ahmedabad,9:00 AM - 11:00 PM
4322,Heritage Darbar Bar & Kitchen,Ahmedabad,8:00 AM - 11:00 PM
4323,Modern Tandoor Junction,Jaipur,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4324,Hotel Darbar Express,Mumbai,9:00 AM - 11:00 PM
4325,Desi Bites Bar & Kitchen,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4326,Old Flame Hub,Hyderabad,7:00 AM - 10:00 PM
4327,Biryani Thali Lounge,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4328,Old Zaika Hub,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4329,Old Curry Express,Kolkata,11:00 AM - 11:00 PM
4330,Biryani Tadka Place,Delhi,9:00 AM - 12:00 AM
4331,The Annapoorna Lounge,Bengaluru,9:00 AM - 12:00 AM
4332,Desi Zaika Junction,Ahmedabad,12:00 PM - 12:00 AM
4333,Heritage Kabab Place,Bengaluru,9:00 AM - 12:00 AM
4334,Restaurant Rasoi Point,Delhi,9:00 AM - 12:00 AM
4335,Grand Palace Point,Kolkata,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4336,Big Tandoor,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4337,New Spice Bar & Kitchen,Hyderabad,10:00 AM - 11:00 PM
4338,Desi Bites Junction,Chennai,10:00 AM - 10:00 PM
4339,Little Dhaba Place,Delhi,9:00 AM - 11:00 PM
4340,Desi Dosa Cafe,Delhi,9:00 AM - 12:00 AM
4341,Spice Corner,Bengaluru,8:00 AM - 11:00 PM
4342,Desi Khana Express,Chennai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4343,Grand Spice & Co.,Mumbai,10:00 AM - 10:00 PM
4344,Silver Corner Lounge,Bengaluru,9:00 AM - 12:00 AM
4345,Cafe Corner Express,Surat,24 Hours
4346,Big Bites Cafe,Delhi,8:00 AM - 10:00 PM
4347,Golden Corner Junction,Mumbai,8:00 AM - 10:00 PM
4348,Golden Curry Point,Bengaluru,11:00 AM - 11:00 PM
4349,The House Express,Bengaluru,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4350,Modern Tadka Hub,Delhi,11:00 AM - 11:00 PM
4351,Royal Haveli Place,Delhi,6:00 PM - 3:00 AM
4352,Urban Flame Hub,Kolkata,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4353,Desi Biryani Point,Kolkata,10:00 AM - 11:00 PM
4354,Old Biryani Hub,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4355,Spice Spice Point,Chennai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4356,Hotel Flame Bar & Kitchen,Kolkata,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4357,Royal Dosa Junction,Mumbai,8:00 AM - 10:00 PM
4358,Royal Flavours Point,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4359,Desi Tadka Place,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4360,Classic Dosa Cafe,Hyderabad,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4361,The Biryani Express,Delhi,11:30 AM - 11:45 PM
4362,Silver Dosa Bar & Kitchen,Kolkata,10:00 AM - 10:00 PM
4363,Desi Bites Lounge,Mumbai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4364,Heritage Table,Pune,9:00 AM - 11:00 PM
4365,Hotel Bazaar Lounge,Pune,24 Hours
4366,Silver Annapoorna Junction,Mumbai,8:00 AM - 10:00 PM
4367,The Dosa Place,Mumbai,8:00 AM - 10:00 PM
4368,Classic Rasoi Point,Delhi,11:30 AM - 11:45 PM
4369,Classic Flame Junction,Bengaluru,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4370,Big Dhaba,Ahmedabad,6:00 PM - 3:00 AM
4371,Royal Zaika & Co.,Kolkata,10:00 AM - 10:00 PM
4372,Biryani Dosa Cafe,Mumbai,9:00 AM - 12:00 AM
4373,Restaurant Annapoorna Express,Hyderabad,10:00 AM - 10:00 PM
4374,New Bazaar Cafe,Chennai,12:00 PM - 12:00 AM
4375,Modern Spice Junction,Bengaluru,10:00 AM - 11:00 PM
4376,Spice Garden Hub,Kolkata,7:00 AM - 10:00 PM
4377,Golden Rasoi Bar & Kitchen,Kolkata,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4378,Big Masala Lounge,Mumbai,9:00 AM - 12:00 AM
4379,Silver Dosa Express,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4380,Hotel Spice Lounge,Pune,8:00 AM - 11:00 PM
4381,Cafe Thali Point,Delhi,8:00 AM - 10:00 PM
4382,Royal Kitchen Junction,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4383,Golden Mahal Lounge,Hyderabad,8:00 AM - 11:00 PM
4384,Biryani Zaika Cafe,Hyderabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4385,Classic Bazaar Express,Delhi,10:00 AM - 11:00 PM
4386,Biryani Kabab,Delhi,9:00 AM - 12:00 AM
4387,Fusion Corner Lounge,Bengaluru,11:30 AM - 11:45 PM
4388,Cafe Kitchen Place,Ahmedabad,6:00 PM - 3:00 AM
4389,New Swad Place,Mumbai,11:30 AM - 11:45 PM
4390,Royal Kabab Express,Surat,10:00 AM - 10:00 PM
4391,Silver Kabab Lounge,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4392,Biryani Kabab Junction,Hyderabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4393,The Garden Junction,Mumbai,24 Hours
4394,New Masala Hub,Kolkata,10:00 AM - 11:00 PM
4395,Golden Thali Cafe,Kolkata,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4396,Silver Chowk & Co.,Bengaluru,10:00 AM - 10:00 PM
4397,The Grill Junction,Pune,12:00 PM - 12:00 AM
4398,Silver Dhaba Express,Chennai,10:00 AM - 10:00 PM
4399,Silver Spice Express,Mumbai,9:00 AM - 11:00 PM
4400,Heritage Chowk,Hyderabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4401,Restaurant Bites Place,Ahmedabad,8:00 AM - 11:00 PM
4402,Little Corner Bar & Kitchen,Hyderabad,12:00 PM - 12:00 AM
4403,Urban Rasoi,Delhi,10:00 AM - 10:00 PM
4404,Grand Khana Point,Delhi,9:00 AM - 12:00 AM
4405,Silver Swad Lounge,Bengaluru,10:00 AM - 10:00 PM
4406,Silver Mahal,Mumbai,6:00 PM - 3:00 AM
4407,Royal Bites Place,Delhi,9:00 AM - 11:00 PM
4408,Old House Hub,Delhi,10:00 AM - 10:00 PM
4409,Royal Haveli,Kolkata,24 Hours
4410,Silver Darbar Bar & Kitchen,Ahmedabad,6:00 PM - 3:00 AM
4411,Heritage Flavours,Pune,8:00 AM - 11:00 PM
4412,Classic Bazaar Express,Ahmedabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4413,Biryani Swad Junction,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4414,Classic Flame Express,Chennai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4415,Grand Bazaar Bar & Kitchen,Kolkata,24 Hours
4416,Big Rasoi Place,Hyderabad,11:30 AM - 11:45 PM
4417,Royal Kitchen,Hyderabad,8:00 AM - 11:00 PM
4418,Hotel House Junction,Bengaluru,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4419,Grand Corner Junction,Ahmedabad,8:00 AM - 10:00 PM
4420,Little Curry Hub,Mumbai,24 Hours
4421,Big Corner Junction,Mumbai,10:00 AM - 11:00 PM
4422,Grand Chowk Junction,Bengaluru,8:00 AM - 11:00 PM
4423,Little Tandoor Junction,Delhi,8:00 AM - 10:00 PM
4424,Modern Biryani Cafe,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4425,Spice Mahal Express,Chennai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4426,Modern Tadka Bar & Kitchen,Ahmedabad,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4427,Restaurant House Junction,Bengaluru,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4428,Urban Dhaba Place,Hyderabad,9:00 AM - 11:00 PM
4429,Biryani Dhaba Hub,Delhi,12:00 PM - 12:00 AM
4430,Cafe Khana Point,Kolkata,9:00 AM - 11:00 PM
4431,Modern Masala Bar & Kitchen,Hyderabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4432,Silver Annapoorna Junction,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4433,Royal Chowk Lounge,Mumbai,11:30 AM - 11:45 PM
4434,Silver Kabab Cafe,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4435,Golden Darbar & Co.,Hyderabad,10:00 AM - 11:00 PM
4436,Grand Darbar Place,Chennai,8:00 AM - 10:00 PM
4437,Restaurant Kitchen Lounge,Mumbai,7:00 AM - 10:00 PM
4438,Heritage Garden Lounge,Hyderabad,10:00 AM - 11:00 PM
4439,Heritage Chowk Cafe,Ahmedabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4440,Hotel Darbar Point,Bengaluru,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4441,Silver Garden & Co.,Surat,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4442,Little Rasoi Express,Mumbai,10:00 AM - 10:00 PM
4443,Fusion Grill Lounge,Surat,8:00 AM - 10:00 PM
4444,Grand Rasoi & Co.,Jaipur,7:00 AM - 10:00 PM
4445,The Darbar,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4446,Hotel Darbar Junction,Delhi,10:00 AM - 11:00 PM
4447,Urban Table Place,Ahmedabad,9:00 AM - 11:00 PM
4448,Old Masala & Co.,Kolkata,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4449,Heritage Bazaar Cafe,Delhi,9:00 AM - 11:00 PM
4450,Grand Flame,Kolkata,12:00 PM - 12:00 AM
4451,Grand Tandoor Bar & Kitchen,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4452,Biryani Zaika Lounge,Pune,11:30 AM - 11:45 PM
4453,Heritage Kabab Cafe,Surat,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4454,Restaurant Dhaba Point,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4455,Cafe Spice Hub,Jaipur,24 Hours
4456,Old Annapoorna Hub,Bengaluru,6:00 PM - 3:00 AM
4457,Hotel Khana & Co.,Bengaluru,9:00 AM - 11:00 PM
4458,Cafe Corner Lounge,Kolkata,8:00 AM - 10:00 PM
4459,New Mahal Cafe,Bengaluru,9:00 AM - 11:00 PM
4460,Restaurant Darbar & Co.,Bengaluru,8:00 AM - 11:00 PM
4461,Heritage Khana Hub,Hyderabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4462,Urban House Express,Bengaluru,8:00 AM - 11:00 PM
4463,Modern Haveli,Pune,24 Hours
4464,Heritage Darbar Hub,Pune,10:00 AM - 10:00 PM
4465,Little Biryani Cafe,Chennai,10:00 AM - 11:00 PM
4466,The Kabab Place,Chennai,7:00 AM - 10:00 PM
4467,Old Palace Cafe,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4468,Urban Table Bar & Kitchen,Kolkata,8:00 AM - 10:00 PM
4469,Desi Curry Bar & Kitchen,Mumbai,7:00 AM - 10:00 PM
4470,The Khana Place,Kolkata,6:00 PM - 3:00 AM
4471,The Dosa Hub,Kolkata,8:00 AM - 10:00 PM
4472,The Flavours Point,Jaipur,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4473,Classic Curry Cafe,Bengaluru,7:00 AM - 10:00 PM
4474,Big Spice Cafe,Kolkata,10:00 AM - 11:00 PM
4475,Fusion Zaika Junction,Mumbai,10:00 AM - 11:00 PM
4476,Restaurant Garden Lounge,Kolkata,7:00 AM - 10:00 PM
4477,Cafe Zaika Express,Bengaluru,10:00 AM - 11:00 PM
4478,Old Dosa Lounge,Surat,24 Hours
4479,Golden Tandoor,Bengaluru,9:00 AM - 11:00 PM
4480,Silver House,Bengaluru,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4481,Hotel Bites Lounge,Kolkata,8:00 AM - 10:00 PM
4482,Desi Masala Bar & Kitchen,Mumbai,10:00 AM - 10:00 PM
4483,Modern Annapoorna Hub,Mumbai,11:00 AM - 11:00 PM
4484,Biryani Corner & Co.,Chennai,11:00 AM - 11:00 PM
4485,The Haveli Junction,Pune,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4486,Fusion Swad Point,Jaipur,8:00 AM - 11:00 PM
4487,Biryani Kitchen Express,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4488,Old Zaika Hub,Mumbai,8:00 AM - 10:00 PM
4489,Modern Biryani,Ahmedabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4490,New Darbar Point,Delhi,11:30 AM - 11:45 PM
4491,Restaurant Masala Hub,Pune,8:00 AM - 11:00 PM
4492,Big Kabab Cafe,Bengaluru,10:00 AM - 10:00 PM
4493,Royal Darbar Hub,Delhi,6:00 PM - 3:00 AM
4494,Urban Table Express,Bengaluru,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4495,Grand Haveli Place,Hyderabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4496,Old Dosa Bar & Kitchen,Chennai,8:00 AM - 11:00 PM
4497,Hotel Flame Point,Mumbai,6:00 PM - 3:00 AM
4498,Golden Mahal Hub,Chennai,8:00 AM - 10:00 PM
4499,Restaurant Khana,Pune,8:00 AM - 11:00 PM
4500,Cafe Mahal Hub,Kolkata,10:00 AM - 11:00 PM
4501,Classic Darbar & Co.,Hyderabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4502,Golden Flavours Bar & Kitchen,Mumbai,11:30 AM - 11:45 PM
4503,Old Annapoorna Hub,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4504,Hotel Bazaar & Co.,Delhi,8:00 AM - 11:00 PM
4505,Golden Rasoi Junction,Kolkata,10:00 AM - 11:00 PM
4506,Heritage Flavours Place,Chennai,8:00 AM - 10:00 PM
4507,Fusion Table Junction,Chennai,10:00 AM - 11:00 PM
4508,Urban Thali Point,Delhi,7:00 AM - 10:00 PM
4509,The Annapoorna Place,Bengaluru,8:00 AM - 11:00 PM
4510,Hotel Darbar Junction,Delhi,7:00 AM - 10:00 PM
4511,Silver Kabab Place,Delhi,24 Hours
4512,Urban Spice Junction,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4513,Modern Chowk Bar & Kitchen,Delhi,12:00 PM - 12:00 AM
4514,Desi Swad Cafe,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4515,Modern Flame Lounge,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4516,Desi Rasoi,Hyderabad,11:30 AM - 11:45 PM
4517,Old Masala Lounge,Hyderabad,7:00 AM - 10:00 PM
4518,Biryani Flame Junction,Delhi,11:30 AM - 11:45 PM
4519,New Garden,Hyderabad,6:00 PM - 3:00 AM
4520,Little Tandoor Express,Mumbai,6:00 PM - 3:00 AM
4521,Grand Bazaar Place,Mumbai,11:30 AM - 11:45 PM
4522,Classic Khana Junction,Kolkata,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4523,Biryani Corner Hub,Pune,24 Hours
4524,Restaurant Tandoor Lounge,Delhi,11:00 AM - 11:00 PM
4525,Biryani Mahal Junction,Ahmedabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4526,Heritage Rasoi Cafe,Mumbai,11:00 AM - 11:00 PM
4527,Big Corner Cafe,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4528,Fusion Curry Lounge,Kolkata,12:00 PM - 12:00 AM
4529,Desi Flame Place,Bengaluru,10:00 AM - 10:00 PM
4530,Restaurant Spice Place,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4531,Classic Kitchen Hub,Mumbai,8:00 AM - 11:00 PM
4532,Biryani Darbar Junction,Delhi,9:00 AM - 12:00 AM
4533,Modern Tadka Express,Mumbai,8:00 AM - 10:00 PM
4534,Classic Dosa Hub,Delhi,10:00 AM - 10:00 PM
4535,New Dhaba Hub,Bengaluru,11:30 AM - 11:45 PM
4536,Grand Corner Junction,Delhi,24 Hours
4537,Grand Mahal Bar & Kitchen,Mumbai,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4538,Fusion Dhaba Hub,Bengaluru,24 Hours
4539,Royal Grill Place,Delhi,6:00 PM - 3:00 AM
4540,Biryani Annapoorna Cafe,Delhi,11:30 AM - 11:45 PM
4541,Grand House & Co.,Delhi,8:00 AM - 10:00 PM
4542,Royal Swad Express,Kolkata,11:30 AM - 11:45 PM
4543,Restaurant Garden Point,Chennai,8:00 AM - 11:00 PM
4544,Desi Spice & Co.,Kolkata,11:00 AM - 11:00 PM
4545,Restaurant Darbar Place,Hyderabad,9:00 AM - 11:00 PM
4546,Restaurant Masala Hub,Pune,10:00 AM - 11:00 PM
4547,Spice Kabab Place,Bengaluru,24 Hours
4548,Urban Palace Cafe,Delhi,8:00 AM - 10:00 PM
4549,Restaurant Flavours Hub,Bengaluru,12:00 PM - 12:00 AM
4550,Modern Garden & Co.,Ahmedabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4551,New Curry Bar & Kitchen,Kolkata,8:00 AM - 10:00 PM
4552,Little Bites Hub,Delhi,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4553,Little Annapoorna Cafe,Mumbai,8:00 AM - 10:00 PM
4554,Royal Tadka Junction,Hyderabad,6:00 PM - 3:00 AM
4555,Spice Haveli,Pune,9:00 AM - 12:00 AM
4556,Restaurant Chowk Place,Chennai,10:00 AM - 10:00 PM
4557,Grand Thali Cafe,Mumbai,24 Hours
4558,Modern Spice Cafe,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4559,Urban House Hub,Jaipur,8:00 AM - 10:00 PM
4560,Spice Rasoi Junction,Pune,10:00 AM - 10:00 PM
4561,Fusion Table Point,Mumbai,8:00 AM - 10:00 PM
4562,Grand Tadka Express,Hyderabad,8:00 AM - 10:00 PM
4563,Restaurant Tandoor Junction,Chennai,8:00 AM - 10:00 PM
4564,The Bazaar Bar & Kitchen,Mumbai,10:00 AM - 10:00 PM
4565,Royal Corner Junction,Mumbai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4566,New Thali Hub,Hyderabad,12:00 PM - 12:00 AM
4567,Cafe Annapoorna Bar & Kitchen,Mumbai,10:00 AM - 11:00 PM
4568,Cafe Tandoor Junction,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4569,Little Thali Lounge,Ahmedabad,7:00 AM - 10:00 PM
4570,Little Corner Point,Ahmedabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4571,Spice Bites Express,Delhi,8:00 AM - 11:00 PM
4572,Hotel Haveli Junction,Mumbai,8:00 AM - 10:00 PM
4573,Biryani Corner Lounge,Hyderabad,6:00 PM - 3:00 AM
4574,Big Masala Lounge,Hyderabad,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4575,Royal Curry Junction,Chennai,24 Hours
4576,Desi Haveli Lounge,Chennai,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4577,Royal House Place,Kolkata,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4578,Silver Chowk Express,Delhi,10:00 AM - 11:00 PM
4579,Cafe Chowk Lounge,Kolkata,24 Hours
4580,Golden Grill Express,Kolkata,8:00 AM - 11:00 PM
4581,Modern Tandoor Lounge,Pune,24 Hours
4582,Silver Flame Bar & Kitchen,Hyderabad,11:00 AM - 11:00 PM
4583,Fusion Kitchen Place,Mumbai,10:00 AM - 10:00 PM
4584,Grand Garden Express,Delhi,12:00 PM - 12:00 AM
4585,Little Spice & Co.,Delhi,9:00 AM - 11:00 PM
4586,Big Masala & Co.,Bengaluru,10:00 AM - 10:00 PM
4587,Spice Darbar,Mumbai,11:00 AM - 11:00 PM
4588,Silver Curry Cafe,Ahmedabad,10:00 AM - 11:00 PM
4589,Hotel House Place,Jaipur,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4590,Spice Palace Cafe,Delhi,11:30 AM - 11:45 PM
4591,Grand Thali Hub,Delhi,9:00 AM - 12:00 AM
4592,Cafe Kabab,Hyderabad,6:00 PM - 3:00 AM
4593,Fusion Table Junction,Ahmedabad,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4594,Classic Thali Junction,Kolkata,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4595,Spice Tadka,Hyderabad,8:00 AM - 10:00 PM
4596,Classic Corner,Mumbai,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4597,Desi Tandoor Bar & Kitchen,Jaipur,10:00 AM - 10:00 PM
4598,Modern Curry Lounge,Hyderabad,12:00 PM - 12:00 AM
4599,Urban Grill Express,Pune,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4600,New Tadka Junction,Delhi,8:00 AM - 10:00 PM
4601,The Bites Express,Chennai,11:00 AM - 11:00 PM
4602,Biryani Biryani Bar & Kitchen,Delhi,12:00 PM - 12:00 AM
4603,Silver Bazaar Lounge,Delhi,11:30 AM - 11:45 PM
4604,Old Mahal,Mumbai,8:00 AM - 11:00 PM
4605,Restaurant Haveli,Delhi,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4606,Biryani Masala Cafe,Kolkata,9:00 AM - 11:00 PM
4607,Big Grill Hub,Chennai,6:00 PM - 3:00 AM
4608,Desi House Hub,Bengaluru,"6:30 AM - 11:00 AM, 12:30 PM - 8:30 PM"
4609,Heritage Rasoi,Ahmedabad,7:00 AM - 10:00 PM
4610,Urban Corner Lounge,Hyderabad,8:00 AM - 10:00 PM
4611,Big Bites,Mumbai,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4612,Golden Khana Hub,Delhi,10:00 AM - 11:00 PM
4613,New Tadka Cafe,Pune,12:00 PM - 12:00 AM
4614,Cafe Mahal Lounge,Mumbai,8:00 AM - 10:00 PM
4615,Urban Biryani Place,Bengaluru,8:00 AM - 11:00 PM
4616,Modern Rasoi Bar & Kitchen,Surat,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4617,Grand Biryani Lounge,Ahmedabad,"11:00 AM - 3:00 PM, 7:00 PM - 11:30 PM"
4618,Heritage Grill Hub,Delhi,8:00 AM - 11:00 PM
4619,Classic Flavours Express,Bengaluru,10:00 AM - 10:00 PM
4620,Heritage Swad Junction,Delhi,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4621,Heritage Khana Junction,Bengaluru,6:00 PM - 3:00 AM
4622,Heritage Masala Junction,Bengaluru,24 Hours
4623,Cafe Dhaba,Mumbai,8:00 AM - 11:00 PM
4624,Silver Flame Cafe,Delhi,24 Hours
4625,Golden Masala Hub,Hyderabad,8:00 AM - 11:00 PM
4626,Biryani Haveli Cafe,Hyderabad,11:30 AM - 11:45 PM
4627,Desi Corner,Delhi,11:00 AM - 11:00 PM
4628,Desi Grill,Delhi,"12:00 PM - 3:00 PM, 7:00 PM - 11:00 PM"
4629,Royal Biryani Bar & Kitchen,Bengaluru,"12:00 PM - 2:30 PM, 7:00 PM - 11:00 PM"
4630,Big Annapoorna Express,Hyderabad,10:00 AM - 11:00 PM
4631,New Bites Place,Delhi,11:00 AM - 11:00 PM
