order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
5614,2811,1033,Paneer Bhurji,20-05-2023,12:12:41,Completed,1453
5615,2285,4952,Chole Bhature,13-11-2023,18:13:37,Completed,719
5616,7951,683,Jalebi,27-06-2022,19:06:17,Completed,2471
5617,8692,5264,Egg Curry,03-01-2024,16:59:47,Completed,2183
5618,3782,9174,Haleem,28-08-2022,16:27:28,Completed,2197
5619,5825,1987,Butter Chicken,10-11-2023,00:25:56,Completed,1641
5620,2894,1408,Rogan Josh,24-07-2024,23:13:12,Completed,1012
5621,2846,7254,Egg Curry,15-01-2024,18:37:05,Completed,1569
5622,222,167,Butter Chicken,07-02-2023,17:51:43,Cancelled,195
5623,3389,2547,Rava Dosa,19-10-2022,11:20:37,Completed,2271
5624,9524,5780,Tandoori Roti,29-11-2022,09:39:41,Completed,204
5625,7795,4889,Rasgulla,07-12-2023,16:49:54,Completed,1081
5626,3413,3753,Medu Vada,12-08-2023,11:21:33,Completed,1901
5627,8399,9450,Paneer Bhurji,13-05-2024,11:01:50,Completed,1977
5628,9399,3805,Butter Chicken,17-04-2024,16:26:19,Cancelled,894
5629,6553,1020,Chicken Tikka,17-09-2022,19:19:41,Completed,1424
5630,3704,4134,Chicken Tikka,29-11-2024,12:07:48,Completed,1142
5631,1193,8760,Egg Curry,26-07-2022,20:07:32,Completed,1372
5632,399,9547,Jeera Rice,13-03-2024,18:49:45,Cancelled,1676
5633,2512,8647,Halwa,24-04-2023,19:48:17,Completed,189
5634,84,4676,Jalebi,14-08-2024,12:08:51,Completed,421
5635,37,6817,Vada Pav,18-10-2023,17:31:25,Completed,433
5636,7113,8118,Mutton Curry,13-06-2024,09:42:13,Completed,662
5637,6988,2288,Lemon Rice,09-07-2023,16:39:05,Completed,944
5638,8673,452,Masala Papad,01-10-2022,15:16:54,Completed,1063
5639,7231,4344,Biryani,16-09-2023,13:04:55,Completed,378
5640,7618,2708,Kadai Chicken,13-12-2022,08:55:51,Cancelled,917
5641,9860,4458,Saag Aloo,19-05-2024,12:12:23,Cancelled,1462
5642,2999,6033,Rasgulla,23-10-2023,10:57:11,Completed,1383
5643,9979,570,Uttapam,01-11-2024,14:49:42,Completed,1351
5644,1557,6510,Rabri,10-05-2023,10:02:33,Completed,1210
5645,6319,6330,Pesarattu,20-03-2024,20:14:38,Completed,1811
5646,9262,2575,Seekh Kebab,21-10-2023,17:24:12,Completed,781
5647,3594,7301,Chicken Tikka,01-01-2023,08:30:40,Completed,1480
5648,7997,2097,Butter Naan,11-11-2024,20:10:39,Completed,1167
5649,5836,223,Bhindi Masala,26-10-2024,11:24:27,Completed,1579
5650,9225,4790,Rogan Josh,04-08-2022,18:43:20,Completed,103
5651,3604,5464,Matar Paneer,28-07-2022,20:12:13,Completed,1322
5652,7632,2621,Sambar Rice,20-01-2024,04:37:12,Completed,445
5653,8249,7707,Paneer Bhurji,22-08-2024,20:26:20,Completed,1617
5654,3669,8293,Rabri,06-01-2023,07:21:53,Cancelled,1686
5655,3326,2646,Rabri,09-01-2023,19:40:16,Completed,538
5656,5501,2283,Nihari,22-02-2023,02:01:09,Cancelled,1036
5657,2393,1796,Dal Tadka,25-06-2023,13:15:22,Completed,2157
5658,4690,1560,Aloo Paratha,11-05-2024,12:03:22,Completed,1668
5659,3446,5758,Shahi Paneer,29-09-2024,18:59:45,Completed,1645
5660,9711,8231,Shammi Kebab,18-04-2023,11:51:28,Cancelled,591
5661,3851,309,Egg Curry,04-12-2022,20:52:41,Completed,2220
5662,4751,960,Mutton Curry,28-01-2023,08:03:37,Completed,1173
5663,6872,1058,Biryani,03-02-2024,02:39:58,Completed,1262
5664,1081,4070,Matar Paneer,23-02-2023,18:41:37,Completed,865
5665,2380,8862,Pesarattu,24-08-2022,18:59:28,Cancelled,1611
5666,1213,7595,Kadai Chicken,09-10-2022,14:55:30,Completed,511
5667,1774,9746,Haleem,20-08-2024,14:56:08,Completed,2356
5668,2701,9553,Pav Bhaji,19-06-2022,19:59:58,Completed,1324
5669,1677,9697,Shahi Paneer,25-09-2023,15:28:08,Cancelled,2111
5670,8908,2887,Chicken Tikka,01-08-2024,17:05:50,Completed,2477
5671,4319,6656,Pulao,14-01-2024,20:23:07,Completed,1351
5672,2748,540,Pulao,15-06-2022,12:49:54,Completed,984
5673,6174,2769,Saag Aloo,09-12-2023,22:11:42,Cancelled,1093
5674,1194,1762,Palak Paneer,21-02-2023,17:38:30,Cancelled,219
5675,6080,5765,Poha,05-01-2024,13:06:43,Completed,349
5676,5089,1428,Kheer,17-07-2023,17:33:12,Cancelled,2458
5677,5606,3788,Pav Bhaji,20-12-2022,10:44:55,Completed,506
5678,4529,3273,Pav Bhaji,17-07-2024,18:08:05,Cancelled,1584
5679,529,8873,Seekh Kebab,06-10-2022,17:42:41,Completed,408
5680,1095,4213,Lemon Rice,09-03-2024,05:14:03,Completed,346
5681,1507,7817,Masala Papad,21-08-2022,15:10:49,Completed,2116
5682,2601,1593,Dal Fry,08-10-2022,12:16:03,Completed,1748
5683,768,9683,Upma,04-05-2023,18:37:59,Cancelled,1475
5684,6087,795,Fish Curry,21-04-2023,06:14:35,Cancelled,1197
5685,8312,7771,Dal Tadka,29-03-2023,08:56:03,Completed,1256
5686,5993,4831,Rabri,14-02-2023,15:56:09,Completed,2484
5687,4163,6100,Egg Curry,22-12-2022,19:53:32,Completed,1420
5688,3214,879,Halwa,14-08-2022,22:10:07,Completed,1468
5689,7338,2561,Saag Aloo,19-11-2024,08:59:35,Completed,652
5690,2691,1526,Aloo Paratha,04-12-2022,16:47:35,Completed,1845
5691,2964,4681,Saag Aloo,23-07-2022,14:00:44,Completed,1016
5692,7016,4020,Halwa,03-12-2022,22:37:38,Completed,761
5693,2156,3695,Idli Sambhar,02-06-2022,09:57:18,Completed,1325
5694,6473,3111,Jalebi,27-12-2024,12:47:57,Cancelled,1313
5695,1719,9718,Pav Bhaji,06-08-2022,14:31:22,Cancelled,949
5696,6257,7355,Mutton Curry,18-05-2023,19:45:27,Completed,2214
5697,5686,4690,Jalebi,26-06-2023,11:29:31,Completed,1537
5698,5166,1727,Dal Makhani,25-10-2022,17:28:25,Completed,1589
5699,8946,407,Gulab Jamun,25-01-2024,05:04:11,Completed,436
5700,5126,403,Chicken Tikka,30-12-2022,05:34:00,Completed,237
5701,7009,6910,Egg Curry,26-06-2023,06:36:44,Cancelled,1279
5702,7257,7112,Paneer Tikka,28-10-2023,07:58:04,Cancelled,1955
5703,1866,4619,Halwa,09-10-2022,14:47:25,Completed,2010
5704,4895,8785,Garlic Naan,14-11-2023,20:18:24,Completed,754
5705,2878,6468,Chole Bhature,03-12-2023,18:51:05,Completed,500
5706,2408,3906,Galouti Kebab,25-01-2024,15:29:40,Cancelled,526
5707,6736,1690,Palak Paneer,30-09-2024,17:59:34,Cancelled,1984
5708,1203,517,Egg Curry,29-04-2024,12:26:41,Completed,2121
5709,5239,4665,Egg Curry,02-05-2024,21:27:05,Completed,974
5710,7704,2007,Dum Aloo,06-07-2024,15:32:57,Completed,540
5711,3487,4600,Halwa,17-08-2024,16:24:16,Completed,278
5712,5729,4403,Matar Paneer,17-03-2023,11:25:14,Completed,2001
5713,8287,5610,Mixed Veg,06-11-2024,10:05:08,Completed,1971
5714,9152,7980,Rabri,26-10-2023,13:54:49,Completed,785
5715,6337,5509,Rabri,17-08-2023,08:10:18,Completed,1408
5716,722,8265,Rabri,12-09-2023,19:49:20,Completed,1219
5717,5010,6587,Rava Dosa,23-01-2024,17:47:22,Completed,1539
5718,686,1898,Dal Tadka,20-11-2024,19:24:44,Completed,2028
5719,3462,4117,Vada Pav,23-05-2024,08:36:40,Completed,1279
5720,8607,5937,Seekh Kebab,01-08-2024,15:19:33,Completed,1833
5721,1493,1097,Bisi Bele Bath,27-12-2023,23:03:54,Cancelled,225
5722,6556,4860,Lemon Rice,12-05-2023,11:25:48,Completed,665
5723,6729,1539,Shammi Kebab,13-10-2024,17:17:09,Completed,326
5724,7595,1002,Biryani,07-05-2024,07:31:14,Cancelled,695
5725,2901,3477,Rava Dosa,02-12-2023,04:17:26,Completed,632
5726,7161,7193,Bhindi Masala,25-02-2023,16:17:51,Completed,931
5727,8783,5328,Aloo Paratha,21-03-2024,15:20:33,Completed,769
5728,3083,8424,Sambar Rice,17-11-2022,23:19:19,Completed,1782
5729,8009,8076,Gulab Jamun,17-08-2023,06:46:22,Completed,2286
5730,1953,6650,Dal Tadka,12-08-2023,19:29:04,Cancelled,1100
5731,4028,8820,Dal Tadka,22-07-2023,20:18:21,Completed,857
5732,7453,6912,Biryani,02-10-2023,10:55:20,Cancelled,1833
5733,9052,9333,Dum Aloo,08-08-2023,22:43:57,Completed,1852
5734,2552,5431,Kadai Chicken,21-12-2023,14:15:16,Completed,1463
5735,8006,7218,Kulfi,30-09-2023,17:10:53,Completed,1592
5736,1292,3444,Tandoori Roti,01-10-2023,10:34:38,Completed,935
5737,8644,5045,Tandoori Roti,03-01-2024,06:08:42,Completed,2246
5738,9782,8053,Tamarind Rice,12-11-2022,19:55:51,Completed,1912
5739,6719,2736,Seekh Kebab,17-06-2023,07:01:25,Completed,1516
5740,6649,1148,Bisi Bele Bath,24-04-2024,07:33:39,Completed,883
5741,3295,71,Bisi Bele Bath,05-11-2022,21:13:15,Completed,1383
5742,5617,491,Rabri,09-10-2022,21:10:31,Completed,1326
5743,8153,2630,Jeera Rice,30-06-2022,11:50:51,Completed,1644
5744,1284,1118,Galouti Kebab,15-02-2023,04:14:12,Completed,1353
5745,1138,5800,Butter Chicken,13-07-2024,14:16:17,Cancelled,221
5746,7507,8622,Jeera Rice,07-11-2024,15:58:31,Completed,1793
5747,8784,7942,Matar Paneer,10-09-2024,17:54:53,Cancelled,167
5748,1140,4755,Kheer,16-06-2022,14:26:38,Completed,1464
5749,1932,5336,Masala Papad,16-11-2024,16:03:15,Completed,2486
5750,6077,6063,Jeera Rice,11-01-2023,09:03:32,Completed,1865
5751,8775,9496,Chole Bhature,02-02-2023,19:41:29,Completed,602
5752,6120,7447,Idli Sambhar,28-06-2023,15:56:50,Completed,157
5753,1625,5320,Aloo Gobi,11-04-2024,15:26:58,Cancelled,1616
5754,4117,6850,Uttapam,05-07-2024,19:33:00,Completed,2428
5755,2279,460,Masala Papad,13-10-2024,09:23:58,Completed,2370
5756,114,5564,Bisi Bele Bath,19-01-2024,19:41:15,Completed,343
5757,6732,5925,Shahi Paneer,17-10-2023,05:11:34,Completed,1513
5758,6863,369,Vada Pav,03-03-2024,19:17:56,Completed,408
5759,3102,8744,Medu Vada,06-10-2022,15:40:15,Completed,2145
5760,2781,7439,Shahi Paneer,08-06-2024,17:05:07,Completed,1039
5761,3103,4222,Dal Makhani,29-11-2023,08:14:50,Completed,1382
5762,4627,5280,Upma,05-10-2022,16:29:09,Completed,2363
5763,3319,5431,Tandoori Roti,26-11-2022,11:41:12,Completed,1457
5764,1836,335,Biryani,26-02-2023,12:23:12,Completed,1849
5765,981,8579,Butter Naan,21-12-2024,17:37:36,Cancelled,643
5766,2938,8031,Uttapam,06-04-2023,14:07:01,Completed,1217
5767,2167,5503,Kulfi,12-07-2024,17:22:49,Cancelled,2333
5768,9985,2123,Bhindi Masala,09-03-2023,10:47:22,Completed,981
5769,5024,9654,Butter Chicken,05-06-2022,05:20:14,Completed,1110
5770,5368,7920,Hyderabadi Biryani,19-03-2023,18:53:57,Cancelled,475
5771,5466,6079,Pesarattu,02-05-2023,13:44:37,Completed,1897
5772,2381,4946,Mutton Curry,13-02-2023,13:06:06,Completed,423
5773,4400,3989,Tandoori Roti,03-08-2022,13:55:39,Cancelled,865
5774,68,2180,Seekh Kebab,16-07-2022,09:37:56,Completed,494
5775,3051,822,Dum Aloo,23-04-2024,13:25:30,Cancelled,1836
5776,7463,5126,Dal Tadka,31-12-2024,09:01:37,Completed,914
5777,9570,25,Dal Tadka,14-09-2022,16:43:34,Cancelled,255
5778,4338,711,Pav Bhaji,20-03-2024,08:58:58,Completed,1271
5779,6411,8513,Medu Vada,07-06-2024,11:36:35,Completed,396
5780,3259,8032,Bhindi Masala,29-11-2023,18:09:10,Completed,1473
5781,3530,5696,Jalebi,11-09-2023,18:02:06,Completed,1003
5782,6877,9752,Mixed Veg,05-11-2022,08:47:20,Completed,417
5783,6684,3354,Mixed Veg,26-06-2022,19:13:09,Completed,1956
5784,3565,1410,Paneer Bhurji,09-08-2022,08:21:38,Completed,641
5785,3585,3837,Rajma Chawal,08-10-2023,17:22:23,Completed,705
5786,8424,1698,Grilled Fish,08-12-2024,13:09:02,Completed,1148
5787,1422,5317,Tamarind Rice,29-06-2024,20:28:05,Completed,2321
5788,3192,9180,Tandoori Roti,14-06-2023,14:35:05,Completed,1286
5789,2271,5762,Jeera Rice,23-01-2024,07:10:59,Completed,588
5790,5597,320,Sambar Rice,02-06-2024,19:17:36,Cancelled,1053
5791,3592,6011,Pav Bhaji,04-06-2023,18:54:19,Completed,2374
5792,6471,3463,Shahi Paneer,01-12-2024,13:59:28,Completed,1406
5793,1899,656,Mutton Curry,05-05-2023,20:52:52,Cancelled,363
5794,8111,4969,Sambar Rice,09-11-2024,19:47:44,Completed,2051
5795,1795,5393,Aloo Paratha,26-06-2022,16:15:09,Completed,1250
5796,1052,3019,Idli Sambhar,16-08-2023,18:44:20,Cancelled,1504
5797,5446,307,Masala Papad,28-10-2022,22:48:06,Completed,1640
5798,6614,7162,Jeera Rice,07-10-2022,15:01:21,Completed,2255
5799,4770,22,Shahi Paneer,11-10-2023,12:58:21,Completed,962
5800,9308,742,Seekh Kebab,20-05-2023,18:26:10,Cancelled,389
5801,193,5022,Fish Curry,23-10-2023,07:52:10,Completed,1961
5802,2941,5792,Shahi Paneer,13-09-2023,09:46:33,Completed,142
5803,7128,7833,Egg Curry,08-05-2024,08:49:32,Completed,1700
5804,259,6589,Seekh Kebab,05-09-2023,06:59:43,Completed,1508
5805,9449,616,Rasgulla,04-10-2022,18:46:18,Completed,2473
5806,7891,4088,Pulao,28-05-2023,09:01:07,Completed,2343
5807,6525,2232,Halwa,20-02-2024,09:00:00,Completed,249
5808,498,6018,Chole Bhature,25-12-2024,14:37:32,Completed,365
5809,4061,407,Paneer Tikka,21-01-2023,03:25:45,Completed,1397
5810,4535,8263,Bisi Bele Bath,10-05-2024,11:53:47,Cancelled,124
5811,7735,4405,Egg Curry,17-04-2023,01:11:00,Completed,1204
5812,5945,3232,Butter Chicken,12-02-2024,15:01:55,Completed,1717
5813,4315,2265,Butter Naan,11-09-2022,18:15:04,Cancelled,227
5814,3117,727,Kulfi,26-10-2023,17:31:30,Completed,599
5815,456,1799,Rabri,09-12-2023,20:43:47,Completed,2248
5816,8929,3437,Sambar Rice,29-09-2022,22:41:33,Completed,1922
5817,809,3236,Aloo Paratha,30-04-2023,20:56:34,Cancelled,1730
5818,7524,4494,Kulfi,24-10-2024,20:18:58,Completed,513
5819,7921,5743,Nihari,01-01-2023,10:31:42,Cancelled,2121
5820,2894,5540,Phirni,10-11-2024,22:02:59,Completed,503
5821,1436,9084,Aloo Paratha,22-02-2024,06:59:30,Completed,1394
5822,1587,6754,Pav Bhaji,17-03-2024,17:02:57,Completed,1758
5823,3271,7586,Jalebi,14-02-2024,10:57:32,Completed,1788
5824,9108,2909,Rajma Chawal,22-10-2023,15:40:03,Completed,291
5825,9371,4863,Tamarind Rice,21-10-2022,20:52:43,Cancelled,2237
5826,943,5808,Dal Tadka,09-09-2024,13:28:57,Completed,2496
5827,2997,8153,Masala Papad,16-07-2023,15:44:14,Completed,400
5828,939,2292,Rasgulla,22-07-2022,19:12:51,Completed,2466
5829,9027,937,Paneer Tikka,12-02-2023,11:08:38,Cancelled,1562
5830,2920,8720,Dal Tadka,12-11-2023,23:20:13,Completed,1950
5831,1141,9141,Chicken Tikka,20-03-2024,15:55:28,Cancelled,715
5832,5473,7233,Prawn Masala,08-07-2022,18:41:00,Completed,2167
5833,1759,9683,Dal Makhani,25-11-2023,21:33:01,Cancelled,1994
5834,6450,112,Uttapam,29-11-2022,11:50:44,Completed,2323
5835,184,5982,Idli Sambhar,15-06-2024,17:36:17,Completed,1090
5836,8926,3876,Rava Dosa,15-11-2022,22:32:47,Cancelled,343
5837,8162,5900,Kheer,25-03-2023,19:39:02,Cancelled,1114
5838,4191,2339,Matar Paneer,15-10-2024,09:09:18,Completed,2174
5839,8088,8115,Haleem,29-01-2024,13:46:38,Completed,1745
5840,7317,9183,Masala Dosa,10-08-2022,12:38:33,Completed,1522
5841,2002,9610,Saag Aloo,17-04-2024,08:21:59,Cancelled,891
5842,3904,9846,Paneer Bhurji,15-09-2024,11:18:42,Completed,801
5843,6863,2690,Dal Fry,04-12-2023,02:30:05,Completed,2369
5844,3960,4735,Rava Dosa,02-02-2024,05:28:46,Completed,934
5845,3975,8875,Idli Sambhar,09-01-2024,14:42:32,Cancelled,1863
5846,9518,1974,Bhindi Masala,09-12-2023,16:05:14,Completed,1565
5847,3705,7748,Mutton Curry,05-03-2023,13:47:52,Cancelled,1079
5848,4461,8677,Prawn Masala,23-07-2022,20:29:38,Cancelled,2328
5849,9509,9502,Butter Chicken,15-11-2024,12:05:48,Completed,1206
5850,1568,3246,Jalebi,21-08-2022,13:34:16,Cancelled,2126
5851,4971,8329,Uttapam,24-11-2023,15:44:22,Completed,1177
5852,6139,3479,Paneer Tikka,18-12-2022,09:13:53,Completed,2479
5853,1384,4742,Tandoori Roti,01-09-2024,17:04:45,Completed,2254
5854,9731,6936,Poha,05-08-2022,09:33:39,Completed,1049
5855,7795,4266,Shahi Paneer,12-08-2022,11:32:20,Cancelled,1136
5856,8074,9429,Aloo Paratha,28-10-2023,16:03:32,Completed,355
5857,1205,4743,Kheer,03-08-2022,20:14:20,Completed,843
5858,1149,8471,Jalebi,24-06-2023,19:12:13,Completed,840
5859,8109,5037,Tandoori Roti,21-11-2022,20:55:04,Completed,2024
5860,7552,844,Tandoori Roti,02-06-2024,18:25:00,Completed,1380
5861,6523,1636,Bhindi Masala,01-08-2023,14:05:56,Completed,1361
5862,3374,1224,Matar Paneer,25-04-2024,12:05:14,Completed,1949
5863,317,5674,Aloo Paratha,23-03-2024,20:12:38,Cancelled,880
5864,89,7385,Mixed Veg,29-11-2022,20:24:11,Cancelled,733
5865,1696,1922,Aloo Paratha,30-12-2022,16:57:49,Completed,1472
5866,6002,3169,Halwa,28-11-2022,12:47:04,Completed,606
5867,9061,8496,Dal Makhani,24-05-2023,19:20:50,Completed,2102
5868,1025,9946,Jeera Rice,29-10-2022,01:13:55,Cancelled,2309
5869,8228,7191,Poha,03-10-2024,18:14:35,Completed,295
5870,7587,3378,Nihari,25-02-2023,11:04:29,Cancelled,508
5871,1993,1339,Palak Paneer,06-06-2023,12:07:36,Completed,901
5872,7866,8563,Upma,07-12-2024,20:31:42,Completed,1451
5873,8324,6536,Dal Makhani,11-03-2024,13:47:58,Completed,1705
5874,451,928,Paneer Bhurji,18-10-2023,17:34:30,Cancelled,445
5875,3867,8162,Pesarattu,18-09-2024,18:03:11,Completed,112
5876,8460,2124,Hyderabadi Biryani,02-11-2022,00:02:07,Completed,1127
5877,6033,3702,Seekh Kebab,09-05-2023,13:20:05,Completed,511
5878,1144,9728,Palak Paneer,06-01-2024,12:52:17,Completed,754
5879,31,9086,Mixed Veg,10-08-2022,13:48:49,Completed,2355
5880,2189,8939,Gulab Jamun,02-11-2023,15:23:59,Completed,1042
5881,7292,1288,Tandoori Roti,25-12-2022,18:43:15,Completed,2462
5882,2824,2686,Biryani,17-07-2022,14:37:15,Completed,1796
5883,8293,1121,Rogan Josh,07-07-2022,18:54:31,Completed,1201
5884,8850,5666,Tandoori Roti,04-11-2024,07:18:52,Completed,2082
5885,614,9736,Bhindi Masala,24-11-2022,13:24:58,Completed,770
5886,3429,743,Tandoori Roti,18-06-2024,08:38:24,Cancelled,1847
5887,7440,9434,Pesarattu,16-07-2023,04:10:07,Completed,402
5888,7533,8327,Haleem,12-10-2024,14:03:48,Completed,1676
5889,9061,8509,Kheer,27-07-2023,13:48:38,Completed,1950
5890,7759,7935,Galouti Kebab,11-12-2023,18:06:18,Completed,1986
5891,6922,6245,Mixed Veg,13-09-2022,13:52:52,Completed,359
5892,7762,5770,Chicken Tikka,18-04-2024,19:19:37,Completed,2427
5893,6021,3471,Saag Aloo,09-02-2023,17:04:12,Completed,1872
5894,3602,8312,Chole Bhature,17-03-2024,02:31:57,Completed,2416
5895,3894,4480,Seekh Kebab,02-03-2024,17:54:32,Completed,2165
5896,8894,1293,Palak Paneer,09-04-2024,08:31:25,Completed,1690
5897,49,9321,Shammi Kebab,07-12-2022,13:35:14,Completed,1925
5898,839,5223,Matar Paneer,15-03-2023,06:45:15,Completed,1747
5899,8476,1126,Bhindi Masala,17-01-2024,08:16:38,Completed,2107
5900,7337,6853,Shammi Kebab,18-02-2023,22:31:51,Completed,891
5901,3939,8810,Lemon Rice,25-12-2024,09:04:10,Cancelled,2155
5902,5889,4341,Jeera Rice,08-09-2024,15:43:54,Completed,1593
5903,9796,5980,Tamarind Rice,23-07-2024,09:54:12,Completed,648
5904,2993,8537,Aloo Gobi,09-09-2022,11:56:40,Completed,940
5905,3900,1028,Shahi Paneer,25-08-2024,20:35:35,Completed,1573
5906,1134,7840,Kadai Chicken,12-08-2022,07:54:39,Completed,1117
5907,2825,5664,Rasgulla,24-12-2022,06:32:42,Completed,1540
5908,9311,7107,Vada Pav,09-01-2023,17:54:55,Completed,119
5909,4938,9281,Masala Dosa,07-05-2023,21:25:51,Cancelled,2002
5910,1553,8667,Prawn Masala,28-02-2024,02:20:49,Completed,524
5911,7954,2624,Egg Curry,28-04-2024,07:52:10,Completed,1084
5912,3026,9576,Tandoori Roti,26-08-2022,16:35:02,Completed,883
5913,4940,2470,Rava Dosa,01-06-2023,15:54:46,Completed,931
5914,7837,6790,Fish Curry,22-11-2022,20:43:36,Completed,1646
5915,3397,6880,Dal Tadka,19-04-2023,16:56:57,Completed,551
5916,161,2911,Jalebi,15-12-2024,07:36:01,Completed,2260
5917,2269,3118,Uttapam,20-11-2023,17:45:34,Cancelled,2096
5918,8895,6902,Tamarind Rice,23-10-2024,21:26:44,Completed,1242
5919,4516,5010,Butter Chicken,07-10-2024,13:53:22,Completed,569
5920,4409,7731,Dum Aloo,08-12-2024,18:56:39,Completed,663
5921,8864,7416,Sambar Rice,03-12-2024,18:00:38,Completed,2360
5922,7933,4414,Masala Papad,02-08-2022,19:52:16,Completed,615
5923,7061,2522,Fish Curry,13-01-2023,12:27:52,Completed,315
5924,4293,6166,Palak Paneer,02-12-2022,19:35:40,Completed,1398
5925,6159,9443,Pav Bhaji,22-12-2022,14:40:50,Completed,688
5926,5676,3914,Jalebi,04-03-2023,13:32:35,Completed,2271
5927,7265,4628,Saag Aloo,28-06-2024,23:51:46,Completed,1120
5928,3919,6017,Paneer Bhurji,18-03-2024,17:48:20,Completed,107
5929,7973,2387,Tamarind Rice,27-12-2023,23:15:48,Completed,2178
5930,5030,6748,Dum Aloo,12-05-2023,09:27:06,Completed,542
5931,8562,2627,Dal Tadka,02-07-2024,20:18:36,Completed,786
5932,5666,2851,Dum Aloo,06-11-2022,19:57:07,Completed,1875
5933,943,5529,Bisi Bele Bath,16-06-2022,08:54:05,Completed,1191
5934,5670,9407,Pav Bhaji,21-11-2022,16:50:54,Completed,1144
5935,3580,4322,Galouti Kebab,22-07-2024,15:57:40,Completed,1789
5936,2002,6023,Galouti Kebab,29-11-2023,03:03:51,Completed,1954
5937,8869,5923,Chole Bhature,23-04-2024,12:16:38,Cancelled,2075
5938,6488,9628,Dal Makhani,07-12-2022,12:34:48,Completed,2244
5939,1209,661,Bhindi Masala,20-06-2023,20:39:29,Cancelled,1330
5940,5310,6886,Halwa,07-11-2024,21:57:08,Cancelled,2314
5941,8404,7262,Gulab Jamun,28-07-2023,15:45:34,Completed,2428
5942,1677,4461,Kulfi,29-07-2024,18:44:55,Completed,1694
5943,193,2594,Galouti Kebab,24-11-2023,08:38:47,Completed,1280
5944,1737,2955,Pav Bhaji,31-08-2022,13:47:06,Completed,1259
5945,5870,2804,Medu Vada,08-10-2024,20:39:28,Completed,1538
5946,4752,8639,Kulfi,03-12-2024,07:50:28,Completed,2214
5947,7773,5656,Prawn Masala,03-05-2023,12:23:55,Completed,291
5948,6191,7533,Kadai Chicken,09-06-2022,13:38:07,Cancelled,658
5949,2025,8022,Vada Pav,23-09-2023,19:26:00,Completed,1216
5950,7129,4260,Matar Paneer,08-10-2023,14:54:19,Completed,1616
5951,2925,4169,Haleem,25-12-2023,22:32:52,Completed,2415
5952,7649,729,Phirni,09-10-2023,13:43:32,Completed,343
5953,3822,9425,Kulfi,29-08-2022,04:41:59,Completed,2049
5954,3243,3931,Pulao,10-10-2024,21:13:07,Completed,1110
5955,621,2776,Upma,06-12-2023,09:18:40,Completed,1403
5956,8681,5213,Poha,24-01-2023,18:40:14,Completed,977
5957,2080,9744,Chicken Tikka,20-06-2023,15:33:25,Cancelled,726
5958,1460,4168,Rogan Josh,12-12-2022,17:58:08,Cancelled,1958
5959,5057,5768,Kheer,10-09-2023,11:31:28,Completed,499
5960,5735,522,Shahi Paneer,11-01-2024,14:31:59,Completed,1541
5961,1710,2898,Rava Dosa,27-08-2023,20:14:07,Completed,1168
5962,1310,294,Dal Tadka,17-05-2024,19:17:33,Cancelled,280
5963,2781,2475,Kulfi,14-09-2024,13:30:35,Completed,252
5964,6119,8472,Kulfi,05-07-2024,15:00:36,Completed,604
5965,3780,8530,Halwa,01-02-2024,19:39:23,Completed,1844
5966,3949,8290,Rava Dosa,24-05-2023,10:04:56,Completed,1923
